ID,Std-NIS,NIS,school,fullName,email,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
4034,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,2,Math,93,64,78.5,B
4035,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,3,Math,68,66,67.0,C
4036,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,1,Science,57,79,68.0,C
4037,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,2,Science,87,53,70.0,B
4038,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,3,Science,88,63,75.5,B
4039,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,1,Social,91,57,74.0,B
4040,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,2,Social,84,69,76.5,B
4041,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,3,Social,73,67,70.0,B
4042,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,1,Bahasa,50,95,72.5,B
4043,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,2,Bahasa,57,94,75.5,B
4044,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,3,Bahasa,87,81,84.0,B
4045,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,1,English,66,68,67.0,C
4046,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,2,English,93,69,81.0,B
4047,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,3,English,50,53,51.5,C
4048,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,1,Religion,51,54,52.5,C
4049,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,2,Religion,51,65,58.0,C
4050,Std225-Coklat,Std225,SD Coklat,Febrianto Kenan Sigarlaki,f.sigarlaki@sekolah.edu.id,M,2,Banjarmasin,2015-11-21,8,3,Religion,84,69,76.5,B
4051,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,1,Math,64,55,59.5,C
4052,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,2,Math,53,63,58.0,C
4053,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,3,Math,76,88,82.0,B
4054,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,1,Science,88,98,93.0,A
4055,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,2,Science,96,90,93.0,A
4056,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,3,Science,80,96,88.0,A
4057,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,1,Social,56,73,64.5,C
4058,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,2,Social,74,69,71.5,B
4059,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,3,Social,93,96,94.5,A
4060,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,1,Bahasa,70,86,78.0,B
4061,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,2,Bahasa,55,88,71.5,B
4062,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,3,Bahasa,85,92,88.5,A
4063,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,1,English,63,70,66.5,C
4064,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,2,English,69,77,73.0,B
4065,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,3,English,51,99,75.0,B
4066,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,1,Religion,75,52,63.5,C
4067,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,2,Religion,81,59,70.0,B
4068,Std226-Coklat,Std226,SD Coklat,Rommy Oscar Tilaar,r.tilaar@sekolah.edu.id,M,2,Tegal,2015-05-23,8,3,Religion,56,57,56.5,C
4069,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,1,Math,77,71,74.0,B
4070,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,2,Math,98,51,74.5,B
4071,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,3,Math,80,90,85.0,A
4072,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,1,Science,91,61,76.0,B
4073,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,2,Science,90,65,77.5,B
4074,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,3,Science,57,63,60.0,C
4075,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,1,Social,66,74,70.0,B
4076,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,2,Social,91,95,93.0,A
4077,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,3,Social,54,65,59.5,C
4078,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,1,Bahasa,80,69,74.5,B
4079,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,2,Bahasa,74,82,78.0,B
4080,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,3,Bahasa,72,98,85.0,A
4081,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,1,English,70,53,61.5,C
4082,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,2,English,58,73,65.5,C
4083,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,3,English,94,63,78.5,B
4084,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,1,Religion,97,95,96.0,A
4085,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,2,Religion,98,61,79.5,B
4086,Std227-Coklat,Std227,SD Coklat,Augustine Ethan Dongoran,a.dongoran@sekolah.edu.id,M,2,Lhokseumawe,2014-05-08,9,3,Religion,59,96,77.5,B
4087,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,1,Math,67,85,76.0,B
4088,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,2,Math,94,61,77.5,B
4089,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,3,Math,85,93,89.0,A
4090,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,1,Science,61,99,80.0,B
4091,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,2,Science,91,99,95.0,A
4092,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,3,Science,91,98,94.5,A
4093,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,1,Social,50,59,54.5,C
4094,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,2,Social,89,88,88.5,A
4095,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,3,Social,55,50,52.5,C
4096,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,1,Bahasa,94,89,91.5,A
4097,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,2,Bahasa,79,88,83.5,B
4098,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,3,Bahasa,53,86,69.5,B
4099,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,1,English,94,86,90.0,A
4100,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,2,English,95,96,95.5,A
4101,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,3,English,61,66,63.5,C
4102,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,1,Religion,70,59,64.5,C
4103,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,2,Religion,82,53,67.5,C
4104,Std228-Coklat,Std228,SD Coklat,Burhan Luthfi Doodoh,b.doodoh@sekolah.edu.id,M,2,Tual,2014-02-19,10,3,Religion,78,97,87.5,A
4105,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,1,Math,62,68,65.0,C
4106,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,2,Math,57,98,77.5,B
4107,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,3,Math,100,94,97.0,A
4108,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,1,Science,82,55,68.5,C
4109,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,2,Science,50,74,62.0,C
4110,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,3,Science,50,85,67.5,C
4111,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,1,Social,78,65,71.5,B
4112,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,2,Social,60,67,63.5,C
4113,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,3,Social,79,92,85.5,A
4114,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,1,Bahasa,65,50,57.5,C
4115,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,2,Bahasa,50,51,50.5,C
4116,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,3,Bahasa,50,98,74.0,B
4117,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,1,English,71,65,68.0,C
4118,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,2,English,76,94,85.0,A
4119,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,3,English,82,90,86.0,A
4120,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,1,Religion,76,100,88.0,A
4121,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,2,Religion,94,77,85.5,A
4122,Std229-Coklat,Std229,SD Coklat,Derry Tubagus Al Rasyid,d.rasyid@sekolah.edu.id,M,2,Tual,2015-10-26,8,3,Religion,84,55,69.5,B
4123,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,1,Math,84,58,71.0,B
4124,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,2,Math,70,70,70.0,B
4125,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,3,Math,72,77,74.5,B
4126,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,1,Science,54,53,53.5,C
4127,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,2,Science,73,80,76.5,B
4128,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,3,Science,72,84,78.0,B
4129,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,1,Social,92,87,89.5,A
4130,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,2,Social,68,56,62.0,C
4131,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,3,Social,99,60,79.5,B
4132,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,1,Bahasa,59,64,61.5,C
4133,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,2,Bahasa,95,66,80.5,B
4134,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,3,Bahasa,52,88,70.0,B
4135,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,1,English,88,83,85.5,A
4136,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,2,English,50,70,60.0,C
4137,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,3,English,56,87,71.5,B
4138,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,1,Religion,95,95,95.0,A
4139,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,2,Religion,57,80,68.5,C
4140,Std230-Coklat,Std230,SD Coklat,Fahmi Zainuddin Handaya,f.handaya@sekolah.edu.id,M,2,Bekasi,2015-01-05,9,3,Religion,69,78,73.5,B
4141,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,1,Math,65,92,78.5,B
4142,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,2,Math,100,93,96.5,A
4143,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,3,Math,98,57,77.5,B
4144,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,1,Science,60,91,75.5,B
4145,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,2,Science,83,62,72.5,B
4146,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,3,Science,70,92,81.0,B
4147,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,1,Social,92,94,93.0,A
4148,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,2,Social,69,53,61.0,C
4149,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,3,Social,82,95,88.5,A
4150,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,1,Bahasa,70,69,69.5,B
4151,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,2,Bahasa,84,67,75.5,B
4152,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,3,Bahasa,77,70,73.5,B
4153,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,1,English,68,100,84.0,B
4154,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,2,English,50,78,64.0,C
4155,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,3,English,95,73,84.0,B
4156,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,1,Religion,68,80,74.0,B
4157,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,2,Religion,86,63,74.5,B
4158,Std231-Coklat,Std231,SD Coklat,Stefan Ikhlas Makarim,s.makarim@sekolah.edu.id,M,2,Pagar Alam,2015-05-10,8,3,Religion,56,77,66.5,C
4159,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,1,Math,71,64,67.5,C
4160,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,2,Math,100,95,97.5,A
4161,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,3,Math,93,78,85.5,A
4162,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,1,Science,63,88,75.5,B
4163,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,2,Science,64,52,58.0,C
4164,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,3,Science,87,61,74.0,B
4165,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,1,Social,52,58,55.0,C
4166,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,2,Social,64,67,65.5,C
4167,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,3,Social,54,68,61.0,C
4168,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,1,Bahasa,97,66,81.5,B
4169,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,2,Bahasa,52,53,52.5,C
4170,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,3,Bahasa,66,98,82.0,B
4171,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,1,English,67,84,75.5,B
4172,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,2,English,99,93,96.0,A
4173,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,3,English,75,61,68.0,C
4174,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,1,Religion,100,58,79.0,B
4175,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,2,Religion,90,90,90.0,A
4176,Std232-Coklat,Std232,SD Coklat,Gilang Kamaludin Wijaya,g.wijaya@sekolah.edu.id,M,2,Kupang,2015-05-01,8,3,Religion,53,80,66.5,C
4177,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,1,Math,54,73,63.5,C
4178,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,2,Math,95,55,75.0,B
4179,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,3,Math,76,78,77.0,B
4180,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,1,Science,68,97,82.5,B
4181,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,2,Science,84,98,91.0,A
4182,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,3,Science,89,70,79.5,B
4183,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,1,Social,100,73,86.5,A
4184,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,2,Social,92,97,94.5,A
4185,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,3,Social,70,66,68.0,C
4186,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,1,Bahasa,81,100,90.5,A
4187,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,2,Bahasa,87,85,86.0,A
4188,Std233-Coklat,Std233,SD Coklat,Keraf Ina Al Bukhory,k.bukhory@sekolah.edu.id,M,2,Langsa,2014-06-04,9,3,Bahasa,72,79,75.5,B
